,Date,Team,ELOR
15320,14 Mar 2015,Germany,1552.910337
15321,14 Mar 2015,Romania,1996.4949010000003
15322,14 Mar 2015,Ivory Coast,1478.878644
15323,14 Mar 2015,Senegal,1716.499735
15324,14 Mar 2015,Wales,2514.157652
15325,14 Mar 2015,Ireland,2586.967943
15326,14 Mar 2015,Portugal,1630.180854
15327,14 Mar 2015,Spain,1813.2221170000003
15328,14 Mar 2015,Belgium,1623.036231
15329,14 Mar 2015,Moldova,1584.8092800000002
15330,14 Mar 2015,England,2585.636336
15331,14 Mar 2015,Scotland,2166.5921829999997
15332,15 Mar 2015,Italy,2016.507892
15333,15 Mar 2015,France,2328.2270670000003
15334,21 Mar 2015,Russia,1893.94623
15335,21 Mar 2015,Portugal,1616.4488279999998
15336,21 Mar 2015,Italy,2004.1159420000001
15337,21 Mar 2015,Wales,2526.549602
15338,21 Mar 2015,Romania,1961.1432379999999
15339,21 Mar 2015,Georgia,2194.104086
15340,21 Mar 2015,Scotland,2149.617493
15341,21 Mar 2015,Ireland,2603.9426329999997
15342,21 Mar 2015,Spain,1830.499605
15343,21 Mar 2015,Germany,1535.632849
15344,21 Mar 2015,England,2600.902116
15345,21 Mar 2015,France,2312.961287
15346,21 Mar 2015,St Lucia,1227.938579
15347,21 Mar 2015,St V&G,1279.259987
15348,21 Mar 2015,Bahamas,1437.0801960000001
15349,21 Mar 2015,Bermuda,1476.31909
15350,21 Mar 2015,Barbados,1449.9123359999999
15351,21 Mar 2015,Trinidad & T,1730.032368
15352,28 Mar 2015,Belgium,1632.394633
15353,28 Mar 2015,Sweden,1205.287166
15354,28 Mar 2015,Hungary,1159.773684
15355,28 Mar 2015,Cyprus,1546.850613
15356,4 Apr 2015,Andorra,1169.2018480000002
15357,4 Apr 2015,Hungary,1130.03769
15358,11 Apr 2015,Montenegro,1510.385639
15359,11 Apr 2015,Estonia,1365.919327
15360,11 Apr 2015,Croatia,1309.398731
15361,11 Apr 2015,Czechia,1495.094382
15362,11 Apr 2015,St Lucia,1195.077208
15363,11 Apr 2015,Curacao,1501.287849
15364,11 Apr 2015,Trinidad & T,1745.9033149999998
15365,11 Apr 2015,Guyana,1695.117963
15366,11 Apr 2015,Uruguay,1900.187706
15367,11 Apr 2015,Paraguay,1430.710918
15368,11 Apr 2015,Cayman Is,1583.7203279999999
15369,11 Apr 2015,Mexico,1681.3843570000001
15370,14 Apr 2015,Lebanon,1586.227969
15371,14 Apr 2015,Jordan,1405.227925
15372,14 Apr 2015,Montenegro,1520.12754
15373,14 Apr 2015,Slovakia,1137.4796099999999
15374,16 Apr 2015,Iran,1442.3035220000002
15375,16 Apr 2015,Jordan,1339.535143
15376,18 Apr 2015,Lebanon,1612.1068070000001
15377,18 Apr 2015,Iran,1416.424684
15378,18 Apr 2015,Slovenia,1056.518565
15379,18 Apr 2015,Luxembourg,1250.194145
15380,18 Apr 2015,Turk & Caic,1185.102171
15381,18 Apr 2015,Bahamas,1473.404294
15382,18 Apr 2015,Korea,1737.656061
15383,18 Apr 2015,Japan,2237.9567739999998
15384,18 Apr 2015,Israel,1238.3294640000001
15385,18 Apr 2015,Malta,1424.812024
15386,18 Apr 2015,Serbia & Mon,951.216926
15387,18 Apr 2015,Austria,1030.427401
15388,18 Apr 2015,Switzerland,1396.81419
15389,18 Apr 2015,Croatia,1269.9850470000001
15390,18 Apr 2015,Belgium,1661.2583869999999
15391,18 Apr 2015,Poland,1453.564876
15392,18 Apr 2015,St V&G,1235.7661349999998
15393,18 Apr 2015,B Virgin Is,1386.8204449999998
15394,18 Apr 2015,Uruguay,1905.646944
15395,18 Apr 2015,Brazil,1408.624523
15396,25 Apr 2015,Turkey,1381.383401
15397,25 Apr 2015,Bulgaria,934.839983
15398,25 Apr 2015,Hong Kong,1624.184584
15399,25 Apr 2015,Korea,1780.347805
15400,25 Apr 2015,Lithuania,1434.0894720000001
15401,25 Apr 2015,Latvia,1282.094734
15402,25 Apr 2015,Bosnia & Her,1237.1063689999999
15403,25 Apr 2015,Finland,904.546015
15404,25 Apr 2015,Czechia,1495.094382
15405,25 Apr 2015,Israel,1238.3294640000001
15406,25 Apr 2015,Denmark,996.9986769999999
15407,25 Apr 2015,Serbia & Mon,991.24591
15408,25 Apr 2015,Malta,1388.739939
15409,25 Apr 2015,Switzerland,1432.886275
15410,25 Apr 2015,Austria,1014.4316699999999
15411,25 Apr 2015,Slovenia,1072.514296
15412,25 Apr 2015,Trinidad & T,1780.9560600000002
15413,25 Apr 2015,Mexico,1646.331612
15414,25 Apr 2015,Chile,1544.651545
15415,25 Apr 2015,Brazil,1373.074717
15416,2 May 2015,B Virgin Is,1452.6624689999999
15417,2 May 2015,Curacao,1435.445825
15418,2 May 2015,Japan,2240.6614059999997
15419,2 May 2015,Hong Kong,1621.479952
15420,2 May 2015,Cyprus,1488.326478
15421,2 May 2015,Lithuania,1492.613607
15422,2 May 2015,Latvia,1212.8304269999999
15423,2 May 2015,Andorra,1238.466155
15424,3 May 2015,Paraguay,1387.421209
15425,3 May 2015,Chile,1587.9412539999998
15426,6 May 2015,Kazakhstan,1331.127134
15427,6 May 2015,Sri Lanka,1512.4805199999998
15428,6 May 2015,Philippines,1449.71621
15429,6 May 2015,Singapore,1394.622545
15430,9 May 2015,Japan,2247.561576
15431,9 May 2015,Korea,1773.4476350000002
15432,9 May 2015,Kazakhstan,1389.125964
15433,9 May 2015,Singapore,1336.623715
15434,9 May 2015,Philippines,1394.320074
15435,9 May 2015,Sri Lanka,1567.8766560000001
15436,9 May 2015,Bosnia & Her,1246.02736
15437,9 May 2015,Norway,953.0927839999999
15438,9 May 2015,Luxembourg,1261.447311
15439,9 May 2015,Denmark,985.745511
15440,9 May 2015,Brazil,1318.4275699999998
15441,9 May 2015,Paraguay,1442.068356
15442,9 May 2015,Poland,1418.6320759999999
15443,9 May 2015,Ukraine,1476.011075
15444,9 May 2015,Chile,1676.367739
15445,9 May 2015,Uruguay,1817.220459
15446,10 May 2015,Thailand,1227.1391640000002
15447,10 May 2015,UAE,1292.977008
15448,10 May 2015,Malaysia,1500.8748
15449,10 May 2015,C Taipai,1153.22842
15450,13 May 2015,C Taipai,1188.435335
15451,13 May 2015,Thailand,1191.932249
15452,13 May 2015,Malaysia,1505.313131
15453,13 May 2015,UAE,1288.538677
15454,16 May 2015,Korea,1751.502366
15455,16 May 2015,Hong Kong,1643.4252210000002
15456,16 May 2015,C Taipai,1158.106212
15457,16 May 2015,UAE,1318.8678
15458,16 May 2015,Malaysia,1519.800902
15459,16 May 2015,Thailand,1177.444478
15460,16 May 2015,Uruguay,1800.07289
15461,16 May 2015,Argentina,2234.560258
15462,23 May 2015,Ukraine,1525.561694
15463,23 May 2015,Netherlands,1551.0035779999998
15464,23 May 2015,Finland,984.341432
15465,23 May 2015,Turkey,1301.587984
15466,23 May 2015,Norway,1007.919637
15467,23 May 2015,Bulgaria,880.01313
15468,23 May 2015,Paraguay,1439.348877
15469,23 May 2015,Argentina,2237.2797370000003
15470,24 May 2015,Mali,1639.2922740000001
15471,24 May 2015,Togo,1271.868436
15472,24 May 2015,Ghana,1294.5638609999999
15473,24 May 2015,Niger,1564.030921
15474,24 May 2015,Burkina Faso,1470.493596
15475,24 May 2015,Benin,974.348771
15476,27 May 2015,Uzbekistan,1293.604384
15477,27 May 2015,India,1259.664557
15478,27 May 2015,Benin,965.544656
15479,27 May 2015,Niger,1572.835036
15480,27 May 2015,Burkina Faso,1488.163382
15481,27 May 2015,Togo,1254.19865
15482,27 May 2015,Ghana,1273.875703
15483,27 May 2015,Mali,1659.980432
15484,30 May 2015,Uzbekistan,1335.2064699999999
15485,30 May 2015,India,1218.0624710000002
15486,30 May 2015,Kenya,1721.300842
15487,30 May 2015,Portugal,1576.548137
15488,30 May 2015,Netherlands,1558.615728
15489,30 May 2015,Sweden,1197.675016
15490,30 May 2015,Benin,960.989507
15491,30 May 2015,Mali,1664.535581
15492,30 May 2015,Burkina Faso,1504.086027
15493,30 May 2015,Ghana,1257.953058
15494,30 May 2015,Niger,1585.954431
15495,30 May 2015,Togo,1241.079255
15496,6 Jun 2015,Algeria,1661.167595
15497,6 Jun 2015,Kazakhstan,1373.553401
15498,6 Jun 2015,Malaysia,1569.457529
15499,6 Jun 2015,Lebanon,1562.45018
15500,6 Jun 2015,Tunisia,1602.793515
15501,6 Jun 2015,Namibia,1845.498794
15502,7 Jun 2015,Indonesia,1171.675911
15503,7 Jun 2015,Guam,1369.986249
15504,8 Jun 2015,Lebanon,1585.472497
15505,8 Jun 2015,Uzbekistan,1312.184153
15506,10 Jun 2015,China,1171.998778
15507,10 Jun 2015,Guam,1415.989473
15508,10 Jun 2015,Algeria,1673.089498
15509,10 Jun 2015,Kazakhstan,1361.631498
15510,11 Jun 2015,Malaysia,1588.776071
15511,11 Jun 2015,Uzbekistan,1292.865611
15512,12 Jun 2015,Romania,1991.3583620000002
15513,12 Jun 2015,Spain,1800.284481
15514,13 Jun 2015,Indonesia,1090.9103599999999
15515,13 Jun 2015,China,1252.7643289999999
15516,13 Jun 2015,Zimbabwe,1842.733779
15517,13 Jun 2015,Kenya,1698.116825
15518,13 Jun 2015,Georgia,2199.747632
15519,13 Jun 2015,Uruguay,1794.4293440000001
15520,14 Jun 2015,Kazakhstan,1428.3945720000002
15521,14 Jun 2015,Lebanon,1518.709423
15522,14 Jun 2015,Malaysia,1633.266358
15523,14 Jun 2015,Algeria,1628.599211
15524,17 Jun 2015,Romania,2023.158982
15525,17 Jun 2015,Namibia,1813.6981739999999
15526,21 Jun 2015,Zambia,1329.7270019999999
15527,21 Jun 2015,Nigeria,1472.246051
15528,21 Jun 2015,Namibia,1740.720977
15529,21 Jun 2015,Spain,1873.261678
15530,28 Jun 2015,Kenya,1735.1408190000002
15531,28 Jun 2015,Tunisia,1565.7695210000002
15532,30 Jun 2015,DR Congo,1509.722102
15533,30 Jun 2015,Rwanda,1321.059408
15534,4 Jul 2015,Lesotho,1504.557844
15535,4 Jul 2015,Swaziland,1156.351428
15536,4 Jul 2015,Zimbabwe,1854.017562
15537,4 Jul 2015,Tunisia,1554.485738
15538,5 Jul 2015,Botswana,1367.38185
15539,5 Jul 2015,Madagascar,1536.560864
15540,5 Jul 2015,Uganda,1540.296249
15541,5 Jul 2015,Ivory Coast,1428.240438
15542,5 Jul 2015,Mauritius,1384.952775
15543,5 Jul 2015,Senegal,1749.105557
15544,8 Jul 2015,Samoa,2211.772773
15545,8 Jul 2015,New Zealand,2988.3259550000002
15546,8 Jul 2015,Uganda,1566.696256
15547,8 Jul 2015,Mauritius,1358.552768
15548,8 Jul 2015,Botswana,1428.3417220000001
15549,8 Jul 2015,Senegal,1688.1456850000002
15550,8 Jul 2015,Ivory Coast,1398.668585
15551,8 Jul 2015,Madagascar,1566.132717
15552,11 Jul 2015,Ivory Coast,1441.352697
15553,11 Jul 2015,Senegal,1645.461573
15554,11 Jul 2015,Madagascar,1580.899207
15555,11 Jul 2015,Mauritius,1343.786278
15556,11 Jul 2015,Uganda,1601.347917
15557,11 Jul 2015,Botswana,1393.690061
15558,11 Jul 2015,Namibia,1814.2648940000001
15559,11 Jul 2015,Russia,1820.4023129999998
15560,17 Jul 2015,New Zealand,2989.350989
15561,17 Jul 2015,Argentina,2236.254703
15562,18 Jul 2015,Fiji,2183.477061
15563,18 Jul 2015,Tonga,2086.767273
15564,18 Jul 2015,Kenya,1788.829271
15565,18 Jul 2015,Spain,1819.5732260000002
15566,18 Jul 2015,Australia,2507.468553
15567,18 Jul 2015,South Africa,2620.1662739999997
15568,18 Jul 2015,Namibia,1872.974766
15569,18 Jul 2015,Russia,1761.692441
15570,18 Jul 2015,Canada,1905.4485579999998
15571,18 Jul 2015,Japan,2269.274183
15572,18 Jul 2015,USA,1919.378677
15573,18 Jul 2015,Samoa,2229.392465
15574,24 Jul 2015,Fiji,2183.477061
15575,24 Jul 2015,Samoa,2229.392465
15576,24 Jul 2015,Canada,1871.0882350000002
15577,24 Jul 2015,Tonga,2121.1275960000003
15578,24 Jul 2015,USA,1978.555734
15579,24 Jul 2015,Japan,2210.097126
15580,25 Jul 2015,South Africa,2606.925725
15581,25 Jul 2015,New Zealand,3002.5915379999997
15582,25 Jul 2015,Argentina,2203.717695
15583,25 Jul 2015,Australia,2540.005561
15584,29 Jul 2015,Canada,1866.437321
15585,29 Jul 2015,Samoa,2234.0433789999997
15586,29 Jul 2015,Fiji,2213.84735
15587,29 Jul 2015,Japan,2179.726837
15588,29 Jul 2015,Tonga,2144.6644149999997
15589,29 Jul 2015,USA,1955.0189149999999
15590,3 Aug 2015,Japan,2114.155833
15591,3 Aug 2015,Tonga,2210.235419
15592,3 Aug 2015,Canada,1845.0074350000002
15593,3 Aug 2015,USA,1976.4488010000002
15594,3 Aug 2015,Fiji,2253.627768
15595,3 Aug 2015,Samoa,2194.262961
15596,8 Aug 2015,Australia,2619.1748629999997
15597,8 Aug 2015,New Zealand,2923.422236
15598,8 Aug 2015,Wales,2471.9823969999998
15599,8 Aug 2015,Ireland,2658.509838
15600,8 Aug 2015,Namibia,1912.449714
15601,8 Aug 2015,Kenya,1749.354323
15602,8 Aug 2015,South Africa,2510.350894
15603,8 Aug 2015,Argentina,2300.292526
15604,15 Aug 2015,New Zealand,2936.7096460000002
15605,15 Aug 2015,Australia,2605.8874530000003
15606,15 Aug 2015,Namibia,1966.097086
15607,15 Aug 2015,Zimbabwe,1800.3701899999999
15608,15 Aug 2015,Ireland,2661.047118
15609,15 Aug 2015,Scotland,2147.0802129999997
15610,15 Aug 2015,England,2608.593614
15611,15 Aug 2015,France,2305.269789
15612,15 Aug 2015,Argentina,2265.503607
15613,15 Aug 2015,South Africa,2545.139813
15614,22 Aug 2015,American Samoa,1529.120782
15615,22 Aug 2015,Solomon Is,1371.546538
15616,22 Aug 2015,PNG,1717.0982989999998
15617,22 Aug 2015,Tahiti,1254.21099
15618,22 Aug 2015,Japan,2125.5697170000003
15619,22 Aug 2015,Uruguay,1783.01546
15620,22 Aug 2015,Italy,1977.6954280000002
15621,22 Aug 2015,Scotland,2173.500727
15622,22 Aug 2015,France,2361.430397
15623,22 Aug 2015,England,2552.4330059999998
15624,22 Aug 2015,Canada,1794.7712219999999
15625,22 Aug 2015,USA,2026.6850140000001
15626,26 Aug 2015,Solomon Is,1274.109958
15627,26 Aug 2015,Tahiti,1351.6475699999999
15628,26 Aug 2015,PNG,1736.17439
15629,26 Aug 2015,American Samoa,1510.044691
15630,29 Aug 2015,Japan,2137.557586
15631,29 Aug 2015,Uruguay,1771.027591
15632,29 Aug 2015,Ireland,2596.870553
15633,29 Aug 2015,Wales,2536.158962
15634,29 Aug 2015,Scotland,2198.86635
15635,29 Aug 2015,Italy,1952.329805
15636,30 Aug 2015,American Samoa,1428.2187529999999
15637,30 Aug 2015,Tahiti,1433.473508
15638,30 Aug 2015,PNG,1742.4096370000002
15639,30 Aug 2015,Solomon Is,1267.874711
15640,2 Sep 2015,Canada,1818.8048469999999
15641,2 Sep 2015,Georgia,2175.714007
15642,5 Sep 2015,England,2591.893286
15643,5 Sep 2015,Ireland,2557.410273
15644,5 Sep 2015,Georgia,2138.91198
15645,5 Sep 2015,Japan,2174.359613
15646,5 Sep 2015,Wales,2537.537962
15647,5 Sep 2015,Italy,1950.9508050000002
15648,5 Sep 2015,Romania,1998.027585
15649,5 Sep 2015,Tonga,2235.366816
15650,5 Sep 2015,France,2372.429134
15651,5 Sep 2015,Scotland,2187.867613
15652,5 Sep 2015,USA,2018.9014780000002
15653,5 Sep 2015,Australia,2613.670989
15654,6 Sep 2015,Canada,1803.1797329999997
15655,6 Sep 2015,Fiji,2269.252882
15656,12 Sep 2015,Sweden,1161.441567
15657,12 Sep 2015,Poland,1454.865525
15658,18 Sep 2015,England,2603.4332510000004
15659,18 Sep 2015,Fiji,2257.7129170000003
15660,19 Sep 2015,Georgia,2182.4699579999997
15661,19 Sep 2015,Tonga,2191.808838
15662,19 Sep 2015,Canada,1800.1193260000002
15663,19 Sep 2015,Ireland,2560.47068
15664,19 Sep 2015,Japan,2211.376364
15665,19 Sep 2015,South Africa,2508.123062
15666,19 Sep 2015,France,2379.050223
15667,19 Sep 2015,Italy,1944.329716
15668,20 Sep 2015,Samoa,2211.476409
15669,20 Sep 2015,USA,2001.68803
15670,20 Sep 2015,Wales,2538.7002780000003
15671,20 Sep 2015,Uruguay,1769.865275
15672,20 Sep 2015,Argentina,2262.414391
15673,20 Sep 2015,New Zealand,2939.798862
15674,23 Sep 2015,Japan,2118.976021
15675,23 Sep 2015,Scotland,2280.2679559999997
15676,23 Sep 2015,Australia,2622.006559
15677,23 Sep 2015,Fiji,2249.377347
15678,23 Sep 2015,France,2387.810665
15679,23 Sep 2015,Romania,1989.267143
15680,24 Sep 2015,Namibia,1965.213965
15681,24 Sep 2015,New Zealand,2940.681983
15682,25 Sep 2015,Argentina,2306.023642
15683,25 Sep 2015,Georgia,2138.860707
15684,26 Sep 2015,Canada,1770.830104
15685,26 Sep 2015,Italy,1973.6189379999998
15686,26 Sep 2015,Sweden,1150.404618
15687,26 Sep 2015,Belgium,1672.295336
15688,26 Sep 2015,Samoa,2178.313388
15689,26 Sep 2015,South Africa,2541.286083
15690,26 Sep 2015,England,2564.789146
15691,26 Sep 2015,Wales,2577.3443829999997
15692,27 Sep 2015,Australia,2622.7771350000003
15693,27 Sep 2015,Uruguay,1769.0946989999998
15694,27 Sep 2015,Scotland,2294.580708
15695,27 Sep 2015,USA,1987.3752780000002
15696,27 Sep 2015,Ireland,2563.741344
15697,27 Sep 2015,Romania,1985.996479
15698,29 Sep 2015,Namibia,1932.633384
15699,29 Sep 2015,Tonga,2224.389419
15700,1 Oct 2015,Wales,2585.704077
15701,1 Oct 2015,Fiji,2241.0176530000003
15702,1 Oct 2015,Canada,1765.301109
15703,1 Oct 2015,France,2393.33966
15704,2 Oct 2015,Georgia,2136.681661
15705,2 Oct 2015,New Zealand,2942.8610289999997
15706,3 Oct 2015,Bulgaria,868.048924
15707,3 Oct 2015,Norway,1019.883843
15708,3 Oct 2015,Finland,964.0980480000001
15709,3 Oct 2015,Bosnia & Her,1266.270744
15710,3 Oct 2015,Japan,2177.123029
15711,3 Oct 2015,Samoa,2120.16638
15712,3 Oct 2015,Scotland,2261.955406
15713,3 Oct 2015,South Africa,2573.9113850000003
15714,3 Oct 2015,England,2500.0479579999997
15715,3 Oct 2015,Australia,2687.5183230000002
15716,4 Oct 2015,Argentina,2344.495177
15717,4 Oct 2015,Tonga,2185.917884
15718,4 Oct 2015,Ireland,2565.460973
15719,4 Oct 2015,Italy,1971.899309
15720,6 Oct 2015,Canada,1751.7677899999999
15721,6 Oct 2015,Romania,1999.529798
15722,6 Oct 2015,Fiji,2246.614721
15723,6 Oct 2015,Uruguay,1763.497631
15724,7 Oct 2015,South Africa,2577.433952
15725,7 Oct 2015,USA,1983.852711
15726,7 Oct 2015,Georgia,2141.203231
15727,7 Oct 2015,Namibia,1928.111814
15728,9 Oct 2015,New Zealand,2944.035696
15729,9 Oct 2015,Tonga,2184.743217
15730,10 Oct 2015,Ukraine,1542.056514
15731,10 Oct 2015,Belgium,1655.800516
15732,10 Oct 2015,Samoa,2097.3181879999997
15733,10 Oct 2015,Scotland,2284.803598
15734,10 Oct 2015,Denmark,941.123764
15735,10 Oct 2015,Austria,1059.053417
15736,10 Oct 2015,Australia,2711.448673
15737,10 Oct 2015,Wales,2561.773727
15738,10 Oct 2015,England,2501.510584
15739,10 Oct 2015,Uruguay,1762.0350050000002
15740,11 Oct 2015,Argentina,2352.80753
15741,11 Oct 2015,Namibia,1919.7994609999998
15742,11 Oct 2015,Italy,2012.6799239999998
15743,11 Oct 2015,Romania,1958.749183
15744,11 Oct 2015,France,2352.250759
15745,11 Oct 2015,Ireland,2606.549874
15746,11 Oct 2015,Japan,2193.594448
15747,11 Oct 2015,USA,1967.3812920000003
15748,17 Oct 2015,Ukraine,1573.3732699999998
15749,17 Oct 2015,Poland,1423.548769
15750,17 Oct 2015,Bosnia & Her,1290.449003
15751,17 Oct 2015,Turkey,1277.409725
15752,17 Oct 2015,South Africa,2600.974596
15753,17 Oct 2015,Wales,2538.2330829999996
15754,17 Oct 2015,France,2344.435636
15755,17 Oct 2015,New Zealand,2951.8508190000002
15756,18 Oct 2015,Argentina,2445.764331
15757,18 Oct 2015,Ireland,2513.593073
15758,18 Oct 2015,Australia,2712.87167
15759,18 Oct 2015,Scotland,2283.3806010000003
15760,24 Oct 2015,Bulgaria,930.730561
15761,24 Oct 2015,Finland,901.4164109999999
15762,24 Oct 2015,Czechia,1441.089921
15763,24 Oct 2015,Switzerland,1486.8907359999998
15764,24 Oct 2015,Austria,1014.4901130000001
15765,24 Oct 2015,Luxembourg,1306.0106150000001
15766,24 Oct 2015,Hungary,1109.4260000000002
15767,24 Oct 2015,Lithuania,1513.225297
15768,24 Oct 2015,New Zealand,2955.2441910000002
15769,24 Oct 2015,South Africa,2597.581224
15770,25 Oct 2015,Argentina,2418.237922
15771,25 Oct 2015,Australia,2740.398079
15772,30 Oct 2015,Argentina,2382.370578
15773,30 Oct 2015,South Africa,2633.448568
15774,31 Oct 2015,Lithuania,1529.282238
15775,31 Oct 2015,Andorra,1222.409214
15776,31 Oct 2015,Latvia,1247.939446
15777,31 Oct 2015,Hungary,1074.316981
15778,31 Oct 2015,Australia,2703.958062
15779,31 Oct 2015,New Zealand,2991.6842079999997
15780,7 Nov 2015,B Virgin Is,1425.556645
15781,7 Nov 2015,Barbados,1477.0181599999999
15782,7 Nov 2015,Israel,1197.542434
15783,7 Nov 2015,Croatia,1310.7720769999999
15784,7 Nov 2015,Cyprus,1372.0644220000001
15785,7 Nov 2015,Latvia,1364.201502
15786,7 Nov 2015,Sweden,1136.849001
15787,7 Nov 2015,Moldova,1598.3648970000002
15788,7 Nov 2015,Serbia & Mon,934.7884130000001
15789,7 Nov 2015,Slovenia,1128.971793
15790,8 Nov 2015,Colombia,1409.16464
15791,8 Nov 2015,Ecuador,1045.765428
15792,8 Nov 2015,Peru,1284.294507
15793,8 Nov 2015,Venezuela,1230.3694
15794,11 Nov 2015,Colombia,1433.93543
15795,11 Nov 2015,Venezuela,1205.59861
15796,11 Nov 2015,Peru,1303.21777
15797,11 Nov 2015,Ecuador,1026.842165
15798,13 Nov 2015,Portugal,1541.442516
15799,13 Nov 2015,Russia,1796.798062
15800,13 Nov 2015,Hong Kong,1716.4033559999998
15801,13 Nov 2015,Zimbabwe,1727.392055
15802,14 Nov 2015,Croatia,1352.117549
15803,14 Nov 2015,Malta,1347.394467
15804,14 Nov 2015,Slovenia,1141.6010880000001
15805,14 Nov 2015,Denmark,928.494469
15806,14 Nov 2015,Luxembourg,1311.402809
15807,14 Nov 2015,Serbia & Mon,929.396219
15808,14 Nov 2015,Switzerland,1500.77595
15809,14 Nov 2015,Israel,1183.6572199999998
15810,14 Nov 2015,Poland,1468.933216
15811,14 Nov 2015,Moldova,1552.98045
15812,14 Nov 2015,Ecuador,976.709417
15813,14 Nov 2015,Venezuela,1255.731358
15814,14 Nov 2015,Peru,1258.084226
15815,14 Nov 2015,Colombia,1479.068974
15816,17 Nov 2015,Russia,1842.3243
15817,17 Nov 2015,Zimbabwe,1681.865817
15818,17 Nov 2015,Hong Kong,1731.9778239999998
15819,17 Nov 2015,Portugal,1525.868048
15820,21 Nov 2015,Portugal,1605.068137
15821,21 Nov 2015,Zimbabwe,1602.665728
15822,21 Nov 2015,Hong Kong,1677.28094
15823,21 Nov 2015,Russia,1897.021184
15824,21 Nov 2015,Malta,1307.443449
15825,21 Nov 2015,Czechia,1481.040939
15826,21 Nov 2015,Spain,1852.5641829999997
15827,21 Nov 2015,Chile,1643.376782
15828,28 Nov 2015,Honduras,1410.740614
15829,28 Nov 2015,Guatemala,1470.8781689999998
15830,28 Nov 2015,Andorra,1277.5767560000002
15831,28 Nov 2015,Cyprus,1316.89688
15832,28 Nov 2015,Brazil,1282.325525
15833,28 Nov 2015,Germany,1571.734894
15834,4 Dec 2015,Brazil,1252.639466
15835,4 Dec 2015,Germany,1601.4209529999998
15836,6 Dec 2015,Costa Rica,1361.973045
15837,6 Dec 2015,Guatemala,1492.3826689999999
15838,6 Dec 2015,El Salvador,1263.090526
15839,6 Dec 2015,Panama,1399.7443970000002
15840,9 Dec 2015,El Salvador,1214.5756099999999
15841,9 Dec 2015,Costa Rica,1410.487961
15842,9 Dec 2015,Guatemala,1536.9736369999998
15843,9 Dec 2015,Panama,1355.153429
15844,12 Dec 2015,Costa Rica,1380.370192
15845,12 Dec 2015,Panama,1385.2711980000001
15846,12 Dec 2015,El Salvador,1191.1839699999998
15847,12 Dec 2015,Guatemala,1560.3652769999999
15848,12 Dec 2015,Brazil,1359.105047
15849,12 Dec 2015,Colombia,1372.6033929999999
15850,18 Dec 2015,Algeria,1656.572425
15851,18 Dec 2015,Tunisia,1526.512524
15852,6 Feb 2016,Georgia,2145.559899
15853,6 Feb 2016,Germany,1597.064285
15854,6 Feb 2016,Russia,1911.4405969999998
15855,6 Feb 2016,Spain,1838.1447699999999
15856,6 Feb 2016,France,2348.190117
15857,6 Feb 2016,Italy,2008.9254429999999
15858,6 Feb 2016,Romania,1968.6638039999998
15859,6 Feb 2016,Portugal,1595.153516
15860,6 Feb 2016,Scotland,2259.164178
15861,6 Feb 2016,England,2525.727007
15862,6 Feb 2016,Chile,1649.440879
15863,6 Feb 2016,Brazil,1353.04095
15864,6 Feb 2016,Canada,1797.205338
15865,6 Feb 2016,Uruguay,1716.597457
15866,7 Feb 2016,Ireland,2513.593073
15867,7 Feb 2016,Wales,2538.2330829999996
15868,12 Feb 2016,Brazil,1342.510851
15869,12 Feb 2016,Uruguay,1727.127556
15870,13 Feb 2016,Russia,1923.7783120000001
15871,13 Feb 2016,Germany,1584.72657
15872,13 Feb 2016,France,2365.395575
15873,13 Feb 2016,Ireland,2496.3876149999996
15874,13 Feb 2016,Portugal,1586.909306
15875,13 Feb 2016,Georgia,2153.804109
15876,13 Feb 2016,Spain,1814.420647
15877,13 Feb 2016,Romania,1992.387927
15878,13 Feb 2016,Wales,2545.463296
15879,13 Feb 2016,Scotland,2251.9339649999997
15880,13 Feb 2016,USA,1984.209549
15881,13 Feb 2016,Canada,1780.3770809999999
15882,14 Feb 2016,Italy,1998.5446539999998
15883,14 Feb 2016,England,2536.1077960000002
15884,20 Feb 2016,Belgium,1689.917903
15885,20 Feb 2016,Netherlands,1524.498341
15886,20 Feb 2016,USA,1998.250741
15887,20 Feb 2016,Chile,1635.3996869999999
15888,20 Feb 2016,Canada,1786.8106690000002
15889,20 Feb 2016,Brazil,1336.0772630000001
15890,26 Feb 2016,Wales,2562.300738
15891,26 Feb 2016,France,2348.558133
15892,27 Feb 2016,Romania,2033.353041
15893,27 Feb 2016,Russia,1882.813198
15894,27 Feb 2016,Georgia,2165.1811079999998
15895,27 Feb 2016,Spain,1803.043648
15896,27 Feb 2016,Germany,1634.279895
15897,27 Feb 2016,Portugal,1537.3559810000002
15898,27 Feb 2016,Italy,1968.017364
15899,27 Feb 2016,Scotland,2282.461255
15900,27 Feb 2016,England,2569.322901
15901,27 Feb 2016,Ireland,2463.1725100000003
15902,27 Feb 2016,Chile,1608.608935
15903,27 Feb 2016,Uruguay,1753.9183079999998
15904,27 Feb 2016,Brazil,1362.875876
15905,27 Feb 2016,USA,1971.4521280000001
15906,5 Mar 2016,St V&G,1150.305583
15907,5 Mar 2016,Jamaica,1367.068433
15908,5 Mar 2016,Uruguay,1798.230369
15909,5 Mar 2016,USA,1927.1400670000003
15910,5 Mar 2016,Chile,1551.3366640000002
15911,5 Mar 2016,Canada,1844.0829399999998
15912,12 Mar 2016,Moldova,1541.368375
15913,12 Mar 2016,Belgium,1701.529978
